/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,0,1,0,0,0,1,0,0,0,1,1,228914.75
1,0,0,1,0,0,0,1,0,0,1,1,222276.21875
0,0,0,0,1,0,0,1,0,1,1,0,61808.73046875
0,1,0,0,0,1,1,1,1,0,1,0,87699.984375
1,0,1,0,0,1,1,0,1,0,0,0,225844.078125
1,1,0,0,0,1,0,1,0,1,0,0,220833.546875
0,0,0,0,1,1,0,0,1,1,0,1,43776.734375
0,0,0,0,0,0,0,1,0,0,1,1,60852.9765625
0,0,1,1,0,1,0,1,0,1,1,1,72161.1171875
1,0,0,1,1,1,0,1,1,1,0,1,219335.453125
0,0,0,1,1,1,0,0,1,1,1,1,59173.20703125
1,0,1,1,1,0,0,1,1,0,1,0,226575.40625
0,1,0,0,1,0,1,0,1,1,1,1,87779.4375
0,0,1,1,0,1,0,0,1,0,1,1,62241.51171875
1,0,1,1,0,0,1,0,1,0,0,0,226515.78125
1,1,0,1,0,1,0,0,1,0,0,1,222203.59375
0,0,0,0,0,0,1,0,0,1,1,0,66599.671875
1,1,1,1,0,1,0,1,1,1,0,1,227080.59375
1,0,0,0,0,1,1,1,1,0,0,1,224485.65625
1,1,1,1,0,0,1,0,1,0,0,0,230182.90625
0,0,1,0,1,1,1,1,0,0,0,0,68206.1015625
0,1,1,0,1,0,0,0,1,0,1,1,79837.8671875
1,0,0,1,1,0,0,1,1,1,0,0,219778.96875
1,0,0,1,0,0,0,1,1,0,0,0,219566.96875
0,1,0,0,0,0,1,1,1,0,1,0,87605.2890625
0,0,0,1,0,0,1,1,1,1,1,1,79892.671875
1,1,0,0,1,1,0,0,1,1,1,1,225567.953125
1,1,1,1,0,0,1,1,0,0,1,1,233243.59375
0,1,0,1,1,0,1,0,1,0,0,1,84988.5625
1,1,1,1,1,0,0,0,0,1,1,0,228247.671875
1,0,0,0,0,1,1,0,1,1,0,0,222924.5
0,0,1,0,0,0,0,1,1,1,0,1,60211.7265625
1,0,1,1,1,0,0,0,0,1,0,0,222039.28125
0,0,1,1,0,1,1,1,0,0,1,0,82145.65625
1,0,0,0,0,1,0,0,1,0,0,1,216675.28125
1,1,1,1,0,0,0,1,0,1,1,0,229059.875
1,1,1,0,1,0,1,0,0,1,1,1,232149.0
1,1,1,0,1,1,1,0,0,0,0,1,228019.03125
1,1,0,1,0,0,0,0,1,1,1,0,225988.96875
1,0,0,1,0,0,1,1,1,1,1,1,228467.21875
0,1,1,1,1,0,0,1,1,1,1,0,84269.78125
0,0,1,0,1,0,1,1,0,1,0,1,72058.78125
0,0,0,0,1,0,0,0,1,0,0,0,38165.1796875
1,0,0,0,1,1,1,1,1,0,0,1,224716.03125
0,0,0,1,0,0,1,1,1,0,0,1,68526.0
0,1,0,0,0,0,1,1,1,1,0,1,84986.6171875
0,1,1,1,0,0,0,0,1,0,1,0,70176.1015625
1,0,1,1,1,0,0,0,0,0,1,0,225350.34375
1,1,0,1,1,1,1,0,1,0,0,0,229290.796875
0,0,1,0,1,1,1,1,1,0,0,0,74966.2109375
1,0,1,0,1,1,1,1,1,0,0,0,227910.71875
0,1,0,0,0,0,1,0,1,0,0,1,73717.15625
1,1,1,1,0,1,1,0,1,1,0,1,229797.796875
0,1,1,0,1,0,0,1,1,0,1,0,83475.875
1,0,1,0,1,0,1,1,0,1,0,1,227268.78125
1,0,0,0,0,0,0,1,0,1,1,1,222115.34375
1,1,1,0,0,1,1,1,0,1,1,1,233407.71875
1,1,0,0,0,0,1,1,0,0,0,1,226884.421875
0,1,1,0,0,1,0,1,1,0,0,0,72871.765625
1,1,1,0,1,0,1,0,1,0,0,1,230144.078125
1,1,1,1,0,0,0,1,1,0,1,1,229719.71875
0,1,1,1,0,1,0,1,1,0,0,1,74443.21875
1,0,0,0,0,1,1,0,0,1,0,1,222483.625
0,1,0,1,0,1,1,1,0,1,1,0,85832.234375
1,1,0,1,0,1,0,0,0,1,1,1,224977.953125
0,1,1,0,1,1,1,1,1,1,0,1,93752.765625
0,1,0,1,0,0,0,0,1,1,1,0,61567.9765625
1,0,1,0,1,0,1,0,0,0,0,0,225593.671875
1,1,1,1,0,0,0,1,0,0,0,0,225129.78125
1,1,1,0,0,0,1,1,0,0,1,1,232678.703125
0,0,0,0,0,1,1,0,0,1,1,0,66734.6640625
1,1,0,1,0,1,1,0,0,0,0,1,226729.15625
0,1,1,1,1,1,1,1,0,0,0,0,81383.9140625
0,1,0,0,1,1,0,0,1,1,1,0,67933.0390625
0,1,1,1,1,1,1,1,0,1,1,0,92265.953125
0,1,0,0,1,1,1,0,1,1,1,0,86058.515625
0,0,1,0,1,1,1,0,1,0,0,1,69786.65625
1,0,0,1,0,0,1,1,0,1,0,1,224756.03125
1,1,0,0,1,1,1,0,0,1,0,1,226424.21875
0,0,1,0,1,0,1,0,1,1,1,1,81325.0625
1,0,1,1,0,1,1,0,1,0,0,1,226067.84375
1,0,0,0,0,0,0,0,1,1,0,0,217251.28125
1,0,1,1,1,0,1,1,1,0,1,1,230855.453125
1,0,0,0,1,0,0,0,0,1,1,1,221671.40625
1,0,0,1,1,0,0,1,0,0,1,0,222194.96875
0,0,1,1,0,0,1,1,1,0,1,1,84109.90625
1,1,1,1,1,0,1,0,1,0,1,1,233660.296875
0,1,0,0,1,1,1,1,1,1,1,1,94124.546875
0,0,0,0,1,1,1,1,0,0,0,0,63103.90625
0,0,1,0,0,0,1,1,0,0,1,0,81289.796875
0,1,1,1,1,1,1,0,0,1,0,0,75867.40625
1,0,0,1,0,0,1,1,1,0,0,1,225467.21875
1,0,1,1,1,1,1,0,1,1,0,0,228085.71875
1,0,0,1,0,1,0,0,0,0,1,0,222052.0
1,1,1,0,1,0,0,1,0,1,1,1,228301.578125
1,0,1,0,1,0,1,1,1,0,0,1,227666.328125
1,0,1,0,0,1,1,0,0,0,1,1,228959.40625
1,1,0,1,1,0,1,1,0,0,1,1,231752.5
0,1,1,1,1,0,1,0,0,1,0,1,78282.921875
1,0,0,0,0,1,1,1,0,0,0,0,223581.828125
1,1,1,0,0,1,1,1,1,0,1,0,234483.875
0,1,1,1,1,0,1,1,1,1,1,1,97466.515625
0,0,0,0,1,1,0,0,1,1,1,0,55975.4140625
0,0,0,1,1,1,0,1,1,1,1,1,65579.0234375
0,1,0,1,0,0,1,1,0,1,1,1,87768.8046875
1,0,1,0,0,1,1,1,1,0,0,1,227434.421875
0,0,0,0,0,0,1,1,0,1,1,0,76838.78125
1,0,0,0,0,0,1,1,1,0,1,0,228320.78125
0,0,1,1,1,1,1,0,0,0,0,0,59624.61328125
1,0,1,1,0,1,0,0,1,0,0,1,221334.046875
0,1,0,1,0,1,0,1,1,1,0,0,64781.66796875
1,0,0,0,1,1,0,0,0,1,1,1,221685.625
1,0,0,0,0,0,1,0,1,1,0,0,222904.125
0,0,1,0,1,1,1,0,1,0,1,0,78604.25
1,0,1,0,1,1,1,0,1,0,0,0,226933.84375
1,0,1,1,1,0,1,0,1,1,0,1,227698.96875
1,0,0,1,0,1,1,0,1,1,1,1,226687.78125
0,0,0,0,1,0,0,1,1,0,1,1,64055.4296875
1,0,0,0,0,1,0,1,1,0,0,1,217865.96875
0,1,0,1,1,0,1,1,0,0,0,0,80178.125
1,0,0,1,1,1,1,0,1,1,1,1,228125.875
0,0,0,1,1,1,0,1,0,0,1,0,62140.5546875
0,1,1,0,0,0,1,1,0,1,0,0,77244.5
0,0,0,0,1,0,1,0,1,1,1,1,76717.765625
1,0,0,1,0,1,1,0,0,0,0,1,222707.671875
1,0,1,0,1,1,1,1,1,1,1,1,230779.875
0,0,1,0,0,0,0,0,0,1,0,0,34335.25
0,0,1,1,0,0,0,0,0,1,1,1,62116.8359375
1,1,0,0,1,1,1,1,1,0,0,1,229362.0
1,1,0,1,1,0,0,1,1,1,1,1,226649.203125
1,0,0,1,1,1,1,1,1,0,1,1,228467.03125
1,0,0,1,1,1,1,0,1,0,1,0,228048.84375
0,1,1,1,0,1,0,1,0,0,1,0,76448.8203125
1,1,0,1,0,1,1,1,1,0,0,0,230922.203125
1,0,1,1,1,1,1,0,1,1,1,1,230841.875
1,0,1,1,1,1,1,0,1,0,1,1,230615.5
1,0,1,1,0,0,1,0,1,1,0,0,226614.828125
1,0,1,1,1,1,0,0,1,1,1,0,226927.953125
0,0,0,1,0,1,0,1,0,0,1,0,58765.30078125
0,0,0,0,1,1,0,1,0,0,1,1,64024.19921875
1,1,1,0,0,1,1,1,0,1,0,1,229947.078125
0,0,1,1,1,1,0,1,1,1,1,0,74036.1484375
1,0,1,1,0,0,0,1,1,1,0,1,222811.65625
0,1,0,1,1,0,1,0,0,0,0,0,72841.9140625
1,0,1,1,1,0,1,1,0,1,0,1,227919.671875
1,0,1,1,0,0,1,1,0,0,1,0,230952.21875
1,1,1,1,1,1,1,1,0,1,1,0,233754.96875
1,0,0,0,0,1,1,1,1,1,0,0,224785.71875
1,1,0,0,0,0,0,0,0,1,1,0,224177.65625
0,1,0,1,1,1,0,1,0,1,0,1,61637.64453125
0,1,0,0,0,1,1,0,1,0,0,0,72298.0078125
1,1,1,1,1,0,0,1,1,0,0,1,226872.125
1,1,0,0,0,0,1,1,1,0,1,0,232360.0
0,1,1,0,0,0,1,0,1,1,0,0,79385.9609375
0,0,1,0,1,0,0,1,1,0,1,1,75112.265625
0,0,1,0,0,0,0,1,1,0,0,0,55861.35546875
0,1,1,0,0,1,0,0,1,0,1,1,72096.46875
0,1,0,0,1,0,0,0,0,1,1,0,63983.19921875
1,0,1,0,1,0,0,0,0,0,1,1,224577.578125
1,0,1,1,1,1,0,1,1,0,0,0,223395.53125
1,1,1,1,1,0,1,0,1,0,0,1,230769.375
1,1,1,0,1,0,0,0,0,0,0,1,223100.171875
1,0,1,0,1,0,0,0,1,1,0,1,222058.5
0,0,0,0,1,0,1,1,0,0,1,1,82722.3359375
1,1,1,0,1,1,1,1,0,0,1,1,232791.703125
0,1,1,1,0,1,0,1,1,1,1,0,79538.640625
0,1,0,0,0,1,0,1,0,1,1,0,66146.3125
1,1,1,1,0,0,1,1,1,0,0,1,232449.875
0,0,1,1,0,0,1,0,0,1,1,0,71870.453125
1,1,0,0,1,0,0,0,1,0,0,1,221481.0
1,0,0,0,0,1,1,1,1,0,1,0,228346.828125
0,1,0,0,0,1,0,0,1,1,0,0,53167.98828125
0,1,1,0,0,0,1,1,0,1,1,0,87740.8671875
0,0,1,1,0,0,1,1,1,0,0,0,69563.0546875
0,0,1,1,1,0,0,1,0,1,0,0,56655.86328125
0,1,0,1,1,0,1,1,0,1,0,0,81740.546875
0,0,1,1,1,0,1,1,0,0,1,0,84755.203125
1,0,0,1,0,1,1,1,0,1,0,0,224971.75
1,0,0,1,1,1,0,1,1,1,1,1,222812.453125
0,1,0,0,0,0,1,1,0,0,1,1,86495.609375
1,0,1,1,1,1,0,0,0,1,1,1,226003.53125
0,0,1,0,1,1,0,0,0,0,1,1,67596.515625
1,0,0,1,1,0,1,0,0,1,0,1,223822.0
0,0,1,1,0,0,1,1,1,0,1,0,82001.25
1,0,1,0,1,0,1,0,1,1,1,0,230542.578125
0,0,1,1,0,1,1,0,0,0,1,0,71448.890625
1,1,0,1,1,1,1,1,1,0,1,1,232688.046875
1,1,0,0,0,1,0,1,0,1,1,0,225070.546875
0,1,0,1,0,1,0,0,0,1,1,0,58382.9296875
1,0,1,1,0,1,0,1,1,1,0,1,222869.71875
1,1,1,0,1,0,0,1,1,1,1,1,228785.5
0,1,1,1,0,0,1,0,0,1,0,0,66584.859375
0,1,0,1,0,0,0,0,1,1,0,1,57448.15625
0,0,1,1,0,1,0,1,0,1,0,0,50685.828125
1,0,0,1,1,0,0,0,0,0,1,0,221893.5
1,0,1,1,1,1,0,1,1,0,1,1,226042.65625
1,1,1,1,0,1,0,0,1,0,0,0,225500.53125
0,1,1,0,1,0,0,0,0,0,1,1,75296.3359375
0,1,0,0,1,1,1,1,1,0,0,1,88217.7265625
1,0,0,1,0,0,1,0,0,0,1,0,226930.96875
1,0,1,1,0,1,1,1,0,0,0,1,227064.625
0,1,0,0,0,0,1,1,0,1,0,0,73608.4140625
0,0,1,1,0,1,1,0,0,0,0,0,47461.2578125
0,1,0,0,0,0,0,1,0,1,1,1,68098.1328125
1,0,0,1,1,1,0,1,0,1,0,0,218503.25
0,1,1,0,0,1,1,0,0,1,0,0,66586.953125
1,0,0,1,0,1,1,0,1,0,1,1,226818.09375
0,0,0,0,1,0,0,0,0,0,0,1,32307.900390625
0,1,0,1,1,0,1,0,0,0,1,1,85012.765625
0,1,1,1,0,0,1,0,0,0,1,1,80782.515625
0,0,1,0,1,1,1,0,0,0,1,1,79681.078125
0,0,1,1,1,0,1,0,1,1,0,0,69752.6953125
1,0,0,0,0,1,1,0,1,1,1,0,226543.34375
0,0,1,1,0,0,0,0,1,0,1,1,62110.4609375
0,0,1,0,1,1,1,0,0,0,0,0,59082.26171875
0,0,0,0,0,0,1,1,1,0,0,1,66959.1484375
0,0,0,0,1,0,1,0,1,0,1,0,73936.234375
0,1,1,0,1,1,1,1,1,0,1,0,94837.5078125
1,0,1,1,0,0,0,0,0,1,0,0,221371.546875
1,0,1,0,1,1,1,1,0,0,1,1,230049.90625
1,0,1,1,1,0,0,0,1,0,1,0,226501.84375
0,1,0,1,1,0,0,0,0,0,0,0,50324.20703125
0,0,1,0,0,1,0,0,0,1,1,1,61389.1796875
1,0,1,1,1,1,0,1,0,0,1,0,225798.46875
1,1,0,1,0,0,0,0,1,1,0,0,222463.65625
1,0,0,0,1,1,0,0,0,0,0,1,215806.53125
0,1,0,1,0,0,1,1,0,1,1,0,85756.875
1,0,0,1,0,1,1,0,0,1,1,0,227260.125
1,1,1,0,1,0,0,0,1,1,0,1,225606.125
0,0,1,0,1,1,1,1,0,1,1,1,87022.0390625
1,1,0,1,0,1,1,0,1,1,1,0,231251.46875
0,1,0,0,1,0,1,1,1,0,1,1,93362.7421875
1,0,0,0,0,0,0,1,1,0,1,0,222736.875
1,1,1,1,1,1,0,0,1,1,0,0,226858.328125
1,1,1,1,1,0,1,1,0,1,1,1,233764.203125
1,0,1,1,1,1,0,1,1,0,0,1,223042.203125
1,0,0,1,0,0,0,1,1,0,1,1,222927.125
1,0,1,1,1,1,0,1,0,0,0,0,222144.625
1,0,1,0,1,0,1,1,1,0,0,0,227878.703125
1,1,0,0,0,0,0,1,1,0,0,1,222650.0
0,0,1,0,0,1,1,1,0,0,0,1,66032.8359375
0,0,1,0,0,1,0,1,1,1,0,0,58125.375
1,1,0,0,0,1,1,0,0,0,0,0,225552.203125
1,1,0,0,0,0,1,1,1,0,0,0,229606.171875
0,1,0,1,1,1,0,0,1,1,1,0,69887.046875
1,1,0,1,1,0,1,0,1,1,0,1,229409.296875
0,1,0,0,1,0,1,1,1,0,1,0,91437.1015625
0,1,1,0,1,0,1,0,0,0,0,1,76575.359375
0,1,0,1,0,1,0,0,1,1,0,1,57562.39453125
0,0,0,0,0,1,0,0,1,1,1,0,47565.5546875
1,1,1,0,0,1,0,1,1,0,0,1,226729.96875
1,1,0,0,0,0,0,1,0,1,1,0,225039.828125
1,0,1,0,0,0,1,0,1,0,1,1,228745.90625
1,1,1,1,1,0,0,0,0,0,0,0,223895.59375
1,0,0,1,0,1,1,0,0,0,1,0,226939.71875
0,1,1,1,0,0,0,0,1,1,0,1,67538.015625
1,1,0,1,1,0,1,0,1,0,1,0,232172.203125
0,1,1,0,1,0,1,0,0,1,0,0,75808.1796875
0,0,0,0,0,0,1,1,0,0,1,1,79420.609375
1,1,0,0,0,0,1,0,0,1,0,1,226178.84375
0,0,1,0,1,1,0,1,1,1,0,1,65971.515625
1,1,1,1,1,0,1,1,1,0,1,1,233949.40625
1,0,0,1,1,1,1,1,1,1,1,1,228989.34375
0,0,1,1,1,0,1,0,0,0,1,0,77309.7578125
1,0,0,1,0,1,1,0,1,0,1,0,227355.78125
0,0,0,1,1,1,1,1,1,0,1,0,81423.6953125
0,1,1,0,0,0,0,0,1,1,0,1,67778.140625
1,0,1,0,0,0,1,1,1,1,1,1,230415.65625
1,0,1,0,0,0,1,0,1,1,1,0,229244.15625
1,0,0,1,1,1,0,0,0,1,0,0,217797.96875
1,0,0,1,1,1,0,1,0,1,1,1,222436.78125
1,0,0,1,1,1,0,1,1,0,1,1,222457.40625
0,1,1,0,0,0,0,0,1,0,1,0,70091.0546875
0,0,0,1,1,1,1,0,0,0,1,0,73058.2421875
1,0,1,0,1,0,1,0,1,0,1,0,230223.84375
1,0,0,1,0,0,0,0,0,1,1,1,221766.421875
1,1,0,1,1,0,0,1,1,1,0,1,223891.203125
0,1,1,1,0,0,0,0,0,0,1,0,66675.078125
0,1,1,1,1,1,1,1,1,1,1,1,97554.03125
0,0,1,1,1,1,0,0,0,1,0,0,48036.80859375
0,0,0,1,1,1,1,1,0,0,0,1,68324.109375
0,0,1,1,1,0,1,1,1,0,0,0,74914.046875
0,0,0,1,0,0,1,0,0,1,1,1,69615.5625
1,0,0,1,0,1,1,1,0,0,1,1,228203.5
0,1,1,1,1,0,0,0,0,1,0,1,65474.6796875
0,1,0,0,0,1,1,1,0,0,1,0,84213.984375
1,0,0,0,1,0,1,1,1,0,1,1,227603.34375
1,0,0,1,1,0,0,0,1,1,0,1,218661.671875
0,1,0,0,1,1,1,1,1,1,0,0,88678.8125
1,1,0,1,0,1,1,0,1,1,0,0,228493.15625
1,0,1,0,0,1,0,1,0,0,1,0,225622.703125
0,0,1,1,1,0,0,0,1,1,1,1,69765.9140625
1,1,0,1,0,0,1,0,1,0,1,0,231399.875
1,1,0,0,1,1,0,0,0,1,0,0,220177.703125
1,0,0,0,1,1,0,1,1,0,0,1,217900.15625
1,0,0,1,0,1,1,0,0,0,0,0,222850.78125
0,1,0,1,1,1,1,1,1,1,0,1,92788.7109375
1,0,1,1,1,1,0,1,0,1,0,0,222789.078125
0,0,1,0,1,1,1,1,0,1,0,1,72173.890625
1,1,1,0,1,0,0,0,1,0,0,1,225247.171875
1,1,0,0,1,0,0,1,1,1,0,0,222960.96875
0,1,1,1,1,0,0,0,0,1,1,1,76520.6796875
0,1,1,0,0,0,0,0,1,0,0,0,63677.6875
1,1,1,1,1,0,1,0,1,1,1,1,233938.0
1,1,0,0,1,0,1,1,1,1,1,0,231956.65625
1,1,0,1,1,1,1,0,1,0,1,1,231953.40625
0,0,0,1,0,1,1,1,1,0,1,1,80096.6640625
1,0,1,0,0,1,0,0,0,0,1,0,224788.546875
1,1,1,1,0,1,1,1,1,0,1,1,234575.78125
1,1,1,0,1,1,0,1,0,0,0,0,224457.25
0,0,0,0,1,1,0,1,0,1,1,1,64241.9375
0,0,0,1,0,0,1,0,0,0,1,0,66245.859375
1,1,0,1,1,0,1,1,1,1,0,0,231096.703125
1,1,0,0,0,0,0,0,1,0,0,1,220874.90625
1,0,0,1,1,1,0,0,1,1,1,0,223529.375
1,1,0,1,0,0,1,1,0,1,0,1,228730.203125
1,0,1,1,1,1,1,1,1,1,0,1,228853.953125
1,1,1,0,1,0,0,0,0,0,1,1,226796.21875
0,0,1,0,1,1,0,1,1,1,1,0,73755.9140625
1,0,0,1,1,1,0,0,1,1,0,1,218700.328125
1,0,1,1,1,0,0,0,1,1,0,1,222770.125
0,0,0,0,0,1,0,1,1,1,0,1,45276.0703125
0,1,1,0,1,1,1,0,1,1,0,1,88276.578125
0,1,0,1,0,1,1,0,1,1,0,0,78380.265625
1,1,0,0,1,1,1,1,1,1,0,1,229660.203125
0,1,0,1,0,0,0,1,0,0,0,0,51515.40625
0,1,1,1,1,1,0,0,1,0,0,0,72131.8203125
0,0,1,1,0,0,1,0,1,1,1,0,72114.75
0,1,0,0,0,0,0,0,0,1,1,1,58827.3359375
1,1,1,0,0,0,0,1,1,0,0,1,226708.421875
1,0,0,0,1,0,1,0,0,0,0,0,222214.296875
1,1,1,0,0,1,1,0,1,0,0,1,229320.578125
0,0,1,1,0,1,1,1,1,1,0,0,71633.4453125
1,1,1,1,1,0,0,0,1,1,1,0,229847.5
0,0,0,0,1,0,1,0,0,1,0,1,59539.125
0,0,0,0,0,1,0,0,0,1,0,1,20128.5
1,0,1,1,0,0,0,0,1,0,0,0,221897.296875
1,1,0,1,0,1,0,1,0,1,0,0,222094.25
1,1,0,0,0,0,0,0,1,0,0,0,221348.40625
1,1,0,0,1,0,1,1,0,0,1,1,230625.828125
1,0,1,0,0,1,0,1,1,0,1,1,225854.75
1,1,0,0,1,0,1,1,0,1,1,0,230860.34375
1,0,0,1,0,0,1,0,0,1,0,1,223342.09375
1,0,1,1,0,0,0,0,0,0,1,0,225360.75
0,1,1,1,0,1,0,0,0,1,1,1,69350.875
1,0,1,1,0,1,1,0,1,0,1,1,229369.84375
0,1,0,1,1,0,0,1,1,1,1,0,75909.7421875
0,1,0,1,1,0,1,0,1,0,1,0,87355.40625
1,1,0,0,1,1,0,0,1,1,0,1,221771.0
1,0,1,0,0,1,0,1,0,1,0,1,221796.421875
1,1,0,1,1,1,0,0,1,0,1,0,226973.71875
0,1,1,0,1,0,1,0,0,0,1,1,87014.7734375
1,0,1,1,1,1,0,0,0,0,0,1,221098.296875
0,0,0,0,0,0,0,0,1,0,0,1,28767.552734375
1,1,0,1,0,0,1,1,0,0,1,1,231424.15625
0,0,0,0,0,1,0,0,0,1,1,1,50523.1796875
0,0,0,0,1,1,0,1,0,0,0,0,38593.7890625
1,0,1,0,1,0,0,1,1,0,1,0,226004.953125
1,1,1,0,0,0,0,0,1,1,0,1,224251.875
1,0,0,0,1,1,0,0,0,0,0,0,216242.328125
1,1,0,0,1,1,0,1,1,0,1,1,225208.328125
0,0,0,0,1,0,1,0,1,1,0,1,66708.1015625
1,1,0,1,1,1,0,1,1,1,1,1,226666.953125
0,1,1,0,0,0,0,0,1,1,1,1,72137.734375
0,1,0,0,0,0,1,0,0,1,0,0,62185.26171875
1,1,0,1,0,1,0,0,0,1,0,1,221091.34375
0,0,0,0,0,1,0,1,0,0,1,1,60966.48828125
1,0,1,0,1,1,1,0,1,1,0,1,226995.203125
1,1,0,0,0,0,1,0,1,1,1,1,229561.546875
1,0,0,0,1,0,1,1,1,1,1,0,228351.21875
1,0,1,1,0,1,0,1,1,1,0,0,223323.0
1,1,0,0,0,1,1,0,1,1,1,0,230102.328125
0,1,0,1,0,0,0,1,1,1,1,0,70489.53125
0,1,1,1,1,1,1,1,0,1,1,1,94169.296875
1,0,1,1,1,1,1,1,1,0,1,1,230871.21875
1,1,1,0,1,1,1,1,0,1,0,0,230355.40625
0,1,0,1,1,0,0,0,1,1,0,1,66072.0859375
0,1,1,0,0,1,1,1,0,1,1,0,87812.421875
1,1,0,1,1,0,1,0,0,0,0,1,226687.921875
1,0,0,0,0,0,1,1,1,1,0,0,224736.78125
1,1,0,0,1,1,1,1,0,0,0,1,227183.25
1,1,1,1,1,0,1,1,0,1,0,1,231059.40625
0,0,1,1,1,1,1,1,0,0,0,1,71755.0234375
1,1,0,0,1,0,1,0,0,1,1,1,229921.53125
1,0,0,1,1,1,1,1,1,1,0,0,226392.578125
0,0,0,1,1,0,1,1,0,0,0,0,64909.2421875
1,0,1,0,1,0,0,0,1,0,0,1,221640.75
0,0,1,0,0,1,1,1,0,1,1,0,81338.421875
1,0,0,0,0,0,1,1,0,1,1,1,228169.03125
1,0,0,0,0,1,0,0,1,1,1,0,221549.453125
0,1,1,0,1,0,1,1,1,1,1,1,97532.6328125
0,1,0,1,0,0,1,0,1,1,0,1,79593.25
1,0,0,0,0,0,1,0,0,1,0,0,222398.578125
0,0,1,0,0,0,1,1,0,1,0,0,63638.30078125
1,1,0,1,1,1,1,1,1,0,1,0,232988.296875
0,1,1,0,1,1,0,0,1,1,0,0,74419.28125
1,0,0,0,1,0,0,1,1,0,0,1,217893.703125
0,1,1,1,0,0,0,1,1,1,0,0,74330.7109375
1,0,0,1,1,0,0,1,0,1,0,0,218477.703125
0,0,1,1,1,1,0,1,0,0,1,0,72831.1015625
1,1,0,0,1,1,1,1,0,0,1,1,230652.46875
0,1,0,0,1,1,1,0,0,0,1,1,83552.0703125
1,1,0,0,0,0,1,0,0,0,1,1,229004.125
1,0,1,0,0,0,0,1,0,0,0,0,221665.28125
1,1,0,0,1,0,0,0,1,1,0,0,222658.171875
1,1,0,1,0,1,1,1,1,1,1,0,233094.90625
1,1,0,0,1,0,0,1,1,1,1,1,225439.5
0,0,0,1,0,0,1,0,1,0,1,1,69733.15625
0,1,0,0,1,0,1,0,0,1,0,1,74355.2265625
0,0,1,0,0,0,0,0,0,0,1,1,61103.23046875
0,0,1,0,1,0,0,0,0,1,0,1,51283.58984375
0,0,1,1,1,1,1,1,0,0,1,0,84861.59375
1,1,0,0,1,1,0,1,0,0,0,0,220457.703125
0,1,0,0,1,1,0,0,1,1,0,0,61588.28125
0,0,0,1,1,1,1,0,1,1,1,0,75517.671875
0,0,0,1,1,0,0,1,1,1,0,1,53146.5
1,1,0,0,0,1,0,1,0,0,1,0,224608.53125
1,1,0,1,1,1,1,0,0,1,0,0,227438.5
1,1,0,1,1,0,1,1,1,1,0,1,231016.875
0,0,1,1,1,0,1,0,1,1,1,0,79408.515625
1,0,1,0,0,1,1,1,0,0,1,0,230394.171875
0,1,0,1,1,1,0,1,1,0,0,0,68787.2734375
1,1,1,0,0,0,0,0,1,0,1,1,227532.78125
1,0,1,1,0,0,1,0,1,1,1,0,229854.421875
0,0,0,0,1,0,0,1,0,0,1,0,61329.2265625
0,1,0,1,0,0,0,0,0,0,1,0,57247.0625
0,1,0,1,1,0,1,0,1,1,1,1,89713.9921875
0,1,0,0,1,0,1,0,0,0,1,0,81082.984375
0,0,1,1,1,1,1,0,1,0,0,0,67612.578125
0,0,0,1,0,1,0,0,0,0,0,1,18658.05078125
1,0,0,0,1,0,1,0,1,0,0,0,223653.84375
1,0,1,1,1,0,0,1,1,1,1,1,226473.171875
1,1,1,0,0,1,0,1,0,1,0,1,224664.953125
0,0,0,0,0,1,0,1,0,1,1,1,60741.07421875
1,1,0,1,0,0,1,0,1,0,1,1,230827.375
1,0,0,0,1,1,0,1,1,1,1,1,221970.171875
0,0,0,0,1,0,1,0,1,0,0,1,64229.30078125
1,1,1,1,0,0,0,0,0,1,0,0,224108.96875
1,0,0,1,0,1,0,1,0,1,0,1,217930.203125
1,1,0,1,1,1,1,1,0,0,0,1,228471.421875
1,0,1,0,0,0,0,1,1,1,0,0,222697.75
1,0,0,0,0,1,0,1,0,0,1,1,221614.09375
0,0,0,1,1,0,1,1,1,1,1,1,84177.203125
0,0,1,1,0,1,1,0,1,0,0,0,58191.8515625
1,1,1,1,1,0,1,0,0,0,0,0,228789.75
1,0,1,0,1,0,0,1,0,1,0,0,222128.90625
1,0,0,0,1,1,1,1,0,0,0,1,223269.578125
1,0,1,0,0,0,0,0,1,1,1,1,224156.75
1,1,0,1,1,1,1,1,1,1,0,0,231075.828125
0,0,0,0,0,0,1,1,1,1,1,0,76979.28125
0,1,1,0,0,0,1,1,1,1,0,1,88671.390625
1,1,0,1,1,1,0,1,1,0,0,1,223705.703125
1,0,1,0,1,1,1,0,0,0,0,0,225566.625
0,1,1,1,1,0,0,1,0,1,1,1,82488.5234375
1,0,1,1,1,0,1,1,0,1,1,1,231002.875
0,1,0,1,0,1,0,1,0,1,0,1,55532.6953125
0,1,1,1,1,1,0,0,1,1,1,1,80216.2421875
0,1,0,0,0,0,0,0,1,1,1,1,61336.125
1,0,1,1,1,0,0,1,0,1,0,0,222768.46875
