/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,0,1,1,0,1,0,0,0,0,1,120264.625
1,1,1,1,0,0,1,0,0,0,0,1,198827.875
0,0,1,0,1,1,1,0,0,1,1,1,147701.453125
0,1,0,1,1,1,0,0,1,0,1,0,124654.0
0,0,1,1,1,1,0,0,1,0,1,1,128057.203125
1,1,1,0,0,0,1,1,0,0,1,0,204799.484375
0,1,0,0,0,1,1,0,1,1,0,0,117669.9140625
0,1,1,0,1,1,0,0,1,0,0,1,130158.671875
1,1,0,0,1,0,0,1,0,1,1,1,216768.171875
0,1,1,0,0,0,1,1,0,1,1,0,108086.5625
0,0,0,0,1,1,0,1,0,0,0,1,125101.6015625
0,1,0,0,1,1,1,0,0,1,1,0,144966.84375
1,1,1,0,1,1,1,0,0,0,0,1,204774.0
1,1,1,0,1,0,1,0,0,0,1,1,204493.8125
0,0,1,0,1,1,1,0,0,1,0,0,138803.578125
1,0,1,1,1,1,0,1,0,0,0,1,209210.328125
0,1,0,0,1,1,1,0,1,1,1,1,149138.59375
0,1,0,0,0,1,1,0,0,1,1,0,103274.421875
0,0,1,1,0,0,0,1,0,0,1,0,60330.3359375
1,0,0,0,1,1,1,0,0,1,1,1,209730.125
0,0,1,0,0,1,0,1,1,0,0,1,97156.0859375
0,1,0,1,1,1,1,1,0,0,0,0,128047.7734375
1,1,0,1,1,1,1,1,0,0,0,1,204368.484375
0,0,0,0,0,0,1,0,0,0,1,1,55455.41796875
1,1,1,1,1,1,0,0,0,1,0,1,218644.21875
0,0,1,0,1,0,0,0,0,0,0,0,122829.3515625
0,0,0,0,1,1,1,0,0,0,0,0,122175.921875
0,1,0,1,0,0,0,0,0,0,0,1,33556.9140625
0,1,0,0,0,0,0,1,0,0,0,0,31729.083984375
1,0,1,1,1,0,1,1,1,1,0,1,233153.421875
0,1,0,0,0,0,0,1,0,0,1,1,61291.2421875
0,1,0,0,1,0,0,1,1,0,1,0,124033.046875
1,0,0,0,0,1,0,1,0,1,1,1,224685.71875
0,1,0,1,1,0,1,1,1,1,1,0,146830.15625
0,1,0,1,1,0,1,0,0,1,0,0,134210.46875
0,1,0,1,0,1,1,0,0,0,1,1,68485.484375
0,0,0,0,0,1,1,0,0,0,1,1,62813.41796875
0,1,1,1,1,0,0,1,1,0,1,0,129362.4375
1,0,0,1,0,0,0,0,1,0,1,0,215633.296875
1,1,1,1,0,1,1,1,1,1,1,0,231676.84375
0,0,0,1,0,0,1,1,1,0,0,0,85849.0078125
0,0,0,0,1,0,0,0,0,0,1,0,122641.859375
0,1,1,0,0,0,1,1,0,0,0,0,51273.76171875
0,0,0,1,0,1,0,1,1,1,0,0,117543.390625
0,0,1,0,1,0,0,1,1,1,0,0,152204.78125
0,1,1,1,1,0,1,1,1,0,1,1,132117.515625
1,0,0,1,0,0,0,0,0,0,0,0,194917.765625
1,0,1,1,0,1,1,1,1,0,1,1,222420.53125
0,0,0,1,1,1,0,0,0,0,1,1,129804.984375
1,1,1,1,0,0,1,1,1,1,1,1,233978.34375
0,0,0,0,1,0,0,0,1,1,0,0,144915.796875
0,1,1,1,1,1,1,0,1,0,0,1,130627.3984375
0,1,1,1,1,0,0,0,1,0,0,1,128661.7265625
0,1,0,0,0,0,0,0,1,0,0,1,88266.3984375
0,1,0,0,0,1,0,0,0,0,0,1,39759.1015625
0,1,0,0,0,0,1,1,0,0,0,0,43702.6953125
0,0,0,1,1,0,1,1,1,0,1,0,123192.296875
1,0,1,0,0,1,0,0,0,1,1,0,223261.453125
0,0,0,1,1,1,0,1,1,0,1,1,126859.953125
1,1,0,0,1,0,0,1,1,0,0,1,227458.71875
1,0,1,0,0,1,1,0,1,0,1,0,216583.46875
0,1,1,0,1,0,1,0,1,1,1,0,146666.71875
0,0,0,0,0,0,1,1,1,1,1,1,124725.9609375
1,0,1,0,0,0,1,0,0,0,1,0,199213.53125
1,1,0,0,0,0,1,0,0,0,0,1,195217.40625
1,1,0,1,0,0,1,1,0,0,1,1,206021.640625
0,1,1,1,1,1,1,0,1,1,1,0,149441.515625
0,1,0,0,0,0,1,0,1,0,1,0,94671.375
1,0,0,0,0,0,0,0,0,1,1,0,216085.546875
1,1,1,0,0,0,1,0,0,1,1,0,216895.953125
0,0,1,0,0,1,1,1,0,0,1,1,73306.3203125
0,1,1,1,0,1,1,1,1,1,0,1,129441.109375
1,0,0,1,0,0,0,1,0,0,1,1,207100.03125
1,0,1,1,0,0,0,0,1,1,1,0,229905.375
0,1,0,1,1,0,0,1,1,1,1,1,153594.65625
1,1,1,1,1,1,0,0,1,1,0,1,240481.125
0,1,0,0,1,1,1,0,1,0,0,1,125561.140625
1,0,1,0,0,0,1,0,0,0,0,0,193751.640625
1,1,0,1,0,1,1,0,1,1,0,0,217760.75
1,1,0,0,1,0,0,1,1,1,0,1,236310.34375
0,0,0,1,0,0,0,0,0,1,0,0,78035.171875
1,0,0,0,0,1,0,0,1,0,0,0,212251.84375
0,1,1,1,1,1,0,0,1,1,0,1,158897.546875
0,0,0,1,1,1,1,0,1,1,0,0,146805.21875
1,1,1,0,0,1,1,0,0,0,0,0,199559.21875
1,0,1,0,1,0,0,1,0,1,0,1,215613.75
0,0,0,1,0,1,0,0,0,0,1,0,51835.6796875
1,1,1,0,1,0,0,0,1,1,0,0,236003.078125
1,1,1,0,0,1,1,1,1,0,1,0,220689.21875
1,0,0,0,0,0,1,1,0,1,1,0,214388.953125
1,0,1,1,0,1,0,0,1,0,0,1,218386.78125
1,1,0,0,0,1,1,1,1,1,1,1,232476.09375
0,1,0,0,1,1,0,0,0,0,0,0,124103.609375
0,0,0,1,0,0,1,0,1,1,1,0,119319.9375
1,1,0,1,1,0,0,1,0,1,0,1,215812.921875
1,1,0,0,0,1,0,0,1,1,1,0,231557.34375
0,0,0,0,0,1,0,1,1,0,0,0,85713.140625
0,1,0,1,1,0,1,1,1,1,1,1,150569.734375
0,1,0,0,1,1,0,0,1,1,1,1,151837.0625
1,1,0,1,1,1,1,1,0,1,1,1,214265.875
1,0,1,0,1,0,1,0,0,0,1,0,201131.28125
0,0,0,0,0,0,1,1,0,0,1,1,60142.6171875
1,1,0,1,0,0,0,1,1,0,1,0,220630.96875
1,0,0,0,1,0,0,0,1,0,0,0,219428.453125
1,1,0,1,0,1,1,1,1,0,0,1,216305.921875
0,1,1,0,1,1,1,1,0,0,0,0,133556.34375
1,1,1,1,1,1,1,0,0,0,1,1,207645.53125
0,0,0,1,1,1,0,1,0,0,0,1,125450.7109375
1,0,0,1,0,1,0,0,0,1,0,0,208087.15625
1,1,0,0,0,1,1,1,1,1,1,0,228263.59375
0,0,1,0,0,1,1,0,0,0,0,1,51380.87109375
0,1,1,0,1,1,1,1,0,0,1,1,139503.203125
1,0,0,1,1,1,0,0,1,0,0,1,225146.703125
1,1,0,0,1,0,1,0,1,1,1,1,231725.09375
1,1,1,1,0,0,1,0,1,0,0,1,214107.0
1,1,0,1,1,0,0,1,0,0,0,0,203181.328125
0,0,1,1,0,1,1,1,1,1,1,0,129760.4765625
1,0,1,0,0,1,0,0,0,0,1,0,207488.265625
0,1,0,1,1,0,1,0,0,0,0,1,124175.0390625
1,0,0,1,0,0,1,0,0,1,1,1,213639.0
0,0,0,1,0,1,0,1,0,0,1,1,60543.9609375
1,0,0,0,1,0,1,0,1,0,0,0,215494.671875
1,1,1,0,0,1,1,1,0,1,1,1,225986.59375
0,1,0,1,0,0,1,0,0,0,1,0,58903.3046875
0,0,1,0,1,1,1,1,1,1,1,1,151494.75
1,1,0,1,0,1,1,1,0,0,1,1,208625.453125
0,0,1,0,1,0,0,0,0,0,1,1,129100.890625
0,1,1,1,1,0,1,0,1,1,1,1,151262.3125
1,0,0,0,0,0,1,0,0,0,0,1,193093.109375
0,0,1,0,0,1,1,0,0,0,1,0,65185.5625
1,1,1,1,1,1,1,0,0,0,0,0,202359.84375
0,0,0,0,1,1,0,0,1,0,0,0,119132.1015625
0,1,0,0,1,0,0,1,0,0,1,1,132476.09375
0,0,1,0,0,1,1,0,1,0,1,0,101055.921875
0,1,0,1,1,0,0,1,1,1,1,0,150112.1875
0,1,1,0,0,0,0,0,1,0,0,0,91082.765625
0,1,1,0,1,1,1,1,1,1,0,1,158061.703125
1,0,1,0,0,0,1,0,1,1,0,0,216517.953125
1,1,1,0,0,1,0,1,1,0,0,1,223256.421875
0,0,0,0,1,0,0,1,0,0,0,0,118786.5234375
0,0,0,0,0,1,1,1,0,0,0,0,45959.6484375
1,1,1,1,1,1,0,1,0,1,1,1,222794.96875
1,1,1,1,0,1,1,0,1,0,1,1,222355.78125
1,0,0,1,0,0,1,0,1,1,0,0,214069.046875
0,1,0,0,1,0,0,1,0,1,1,0,147180.046875
1,0,0,1,0,0,1,0,1,1,1,0,221439.875
0,0,0,1,1,1,0,0,1,1,0,1,150411.796875
0,1,0,0,0,0,1,1,0,0,1,1,66093.5
1,0,0,0,1,1,1,0,1,0,1,1,218677.84375
0,0,0,1,1,0,0,1,0,1,0,0,134782.203125
0,0,0,1,0,1,1,0,0,1,0,0,84857.453125
0,0,0,0,1,1,1,0,1,0,1,1,124942.890625
1,1,0,1,1,0,1,0,0,1,0,1,208036.75
0,0,1,0,1,0,0,1,0,0,1,0,130511.546875
0,1,0,1,1,1,0,1,1,1,1,1,154743.015625
0,1,0,1,0,0,1,0,0,1,0,1,89216.25
1,1,1,0,1,0,0,0,1,1,1,1,241095.5
1,1,1,0,1,0,1,0,0,1,1,0,210820.046875
1,1,1,1,1,1,1,0,0,1,1,1,214255.59375
0,0,0,0,0,0,0,0,0,1,1,0,94417.5390625
1,0,0,1,0,0,1,0,0,1,0,0,200829.03125
0,0,0,1,1,1,1,0,0,1,1,0,142596.359375
1,1,1,1,0,1,0,1,0,0,0,0,207057.28125
0,1,0,1,1,0,0,0,1,0,0,0,120373.1640625
1,1,1,1,1,1,1,0,1,1,1,0,235014.78125
0,1,1,1,0,0,1,1,1,1,0,1,126690.1640625
0,1,1,1,0,1,1,0,0,1,0,1,98679.015625
0,0,0,1,0,0,0,0,0,0,0,1,20729.63671875
1,0,0,1,1,1,0,1,0,1,0,0,213919.34375
0,1,1,0,1,0,1,0,0,1,1,1,148274.234375
0,0,0,1,1,1,1,1,1,1,0,0,149344.3125
1,1,1,1,0,1,0,1,0,1,0,0,217745.703125
1,1,0,0,1,1,0,0,1,0,0,0,225248.75
0,0,1,1,1,1,1,0,1,1,1,1,149389.78125
1,0,0,0,1,0,0,0,0,1,0,0,207577.5
1,1,1,0,1,1,0,0,0,1,0,1,218747.546875
1,1,0,0,1,1,1,0,1,1,1,0,231713.625
0,1,1,1,1,0,0,0,1,0,1,0,126739.5234375
1,1,0,1,1,1,0,1,0,0,1,1,211530.921875
1,1,1,1,0,1,1,1,1,1,0,1,227271.921875
0,0,0,0,0,1,0,0,1,1,0,0,114089.625
0,0,1,0,0,1,0,1,0,0,0,1,47702.19921875
0,1,0,1,1,1,0,1,0,0,0,0,127511.5625
1,0,1,0,0,1,0,0,1,0,0,0,215972.921875
1,1,0,0,1,1,0,0,0,1,1,1,216592.203125
0,1,0,0,1,0,1,0,1,0,0,1,123124.484375
1,0,1,1,0,0,1,1,0,0,0,1,199794.28125
1,1,0,1,0,0,0,0,1,1,1,1,234167.421875
0,1,1,0,1,0,0,0,1,1,0,0,153744.21875
1,1,1,0,0,0,1,1,1,1,1,1,232763.546875
1,1,1,0,1,0,0,1,1,0,1,0,226940.75
0,1,1,1,1,1,0,0,1,1,1,1,156199.1875
0,0,1,0,1,0,0,0,0,1,0,0,136062.609375
1,0,0,1,1,0,0,1,0,0,0,1,202690.953125
1,0,0,0,1,1,0,1,0,0,0,0,203019.8125
0,0,0,1,0,0,1,1,0,1,0,1,87384.0390625
0,1,0,1,0,0,0,1,0,0,1,0,59510.4140625
1,1,0,1,0,0,1,1,1,1,1,1,231208.84375
1,0,1,1,1,0,1,1,1,1,1,1,235694.078125
1,1,1,1,1,0,1,1,0,1,1,0,214480.71875
0,1,1,1,1,0,1,0,1,1,1,0,147907.84375
1,0,1,0,0,0,1,0,1,0,0,1,210693.75
0,0,1,1,0,0,0,1,1,0,0,0,90593.953125
0,1,0,1,1,0,0,0,1,1,1,0,147635.0
1,0,1,0,1,1,1,1,0,0,1,1,209467.203125
0,1,0,0,1,1,1,0,0,0,1,0,130330.25
1,1,0,1,1,0,1,1,1,1,0,1,231554.578125
1,0,1,1,0,0,1,1,1,0,1,1,219881.703125
1,0,1,0,0,1,1,1,0,0,1,0,206323.40625
0,1,1,1,1,1,1,1,1,0,1,0,130864.6484375
1,1,0,0,0,0,1,0,0,1,0,0,202097.03125
0,1,1,0,1,0,1,0,0,0,1,0,130142.3984375
0,1,1,1,1,1,1,0,1,0,1,1,131866.328125
1,1,0,0,1,1,1,0,0,0,0,1,201627.828125
0,1,1,0,1,0,0,0,1,0,1,0,125129.171875
1,1,0,0,0,0,1,1,0,0,1,1,204968.46875
1,0,0,0,1,0,0,1,0,0,0,0,199325.90625
0,1,0,1,0,0,1,0,1,0,0,0,86650.390625
0,0,0,1,0,1,0,0,1,1,0,0,114098.3125
0,0,1,1,0,0,1,1,1,0,1,1,102832.5546875
0,1,1,0,1,0,0,1,0,0,0,0,129946.109375
1,0,1,1,1,0,1,1,1,0,1,0,219944.703125
0,1,0,1,1,1,0,1,0,0,1,1,136882.15625
0,1,0,1,0,0,0,0,1,0,0,1,89906.046875
1,1,0,1,0,0,1,0,1,1,1,0,224110.40625
1,1,1,1,1,0,0,1,1,1,0,1,241530.84375
0,0,0,1,0,0,0,0,1,1,1,1,125020.078125
1,1,0,0,0,1,0,1,1,0,0,0,217116.171875
1,0,1,0,1,1,1,1,0,1,0,0,213288.34375
1,0,0,0,0,1,0,1,0,0,0,0,200864.71875
1,0,0,1,0,1,1,0,1,0,1,1,216835.75
1,0,1,1,1,1,1,1,0,1,1,1,215621.796875
1,1,1,0,1,0,0,1,1,1,1,1,243890.28125
0,1,1,1,1,1,1,1,1,1,0,0,156032.75
1,0,1,1,0,0,0,0,1,0,1,1,221823.59375
1,1,0,0,0,0,0,0,1,0,1,0,216406.75
0,0,0,0,0,0,1,1,1,0,0,1,88032.8046875
1,0,0,0,0,0,0,1,0,0,0,0,196851.609375
1,0,1,0,1,0,0,0,1,0,0,0,223330.09375
1,1,1,0,1,1,0,1,1,1,0,1,243131.09375
1,1,1,1,1,0,1,0,1,0,1,1,221422.453125
1,1,1,1,0,1,0,1,0,0,1,1,216916.375
0,1,1,0,1,0,0,0,0,1,1,0,148504.625
0,1,0,1,1,1,1,1,0,1,1,0,147990.53125
0,0,0,0,1,0,0,0,0,1,0,0,129978.7734375
0,0,0,0,0,0,1,0,1,1,1,1,121471.8359375
0,1,0,1,1,0,0,1,0,0,0,1,126831.515625
0,0,1,1,0,0,0,0,1,1,0,0,117019.3984375
1,0,0,0,0,0,0,1,1,0,0,0,211246.953125
0,1,1,0,1,1,1,1,1,1,1,0,151712.109375
1,0,1,1,1,0,1,0,1,0,0,0,219473.25
0,1,0,0,0,1,1,1,0,0,0,0,51771.75390625
1,1,0,1,0,1,1,1,1,0,1,1,222202.203125
0,1,0,0,0,1,0,1,1,0,0,0,90944.0
0,1,1,1,1,0,1,1,0,1,0,0,141993.296875
1,1,1,1,1,1,0,0,1,0,1,0,227321.15625
0,1,0,0,1,0,0,0,1,1,1,0,146114.03125
0,0,0,0,0,0,1,1,0,1,0,0,83067.0546875
0,1,0,0,1,0,1,0,1,1,1,0,143189.25
0,1,1,0,0,0,1,0,1,1,1,0,126291.109375
1,0,1,0,0,1,1,0,0,1,1,0,217262.328125
0,0,1,1,0,0,0,1,0,0,0,0,37647.7890625
0,1,0,0,0,0,0,1,0,1,0,0,88035.921875
0,0,1,1,1,0,0,0,1,0,1,0,123215.203125
1,0,0,0,1,1,0,1,1,1,0,0,233863.40625
1,1,1,0,1,0,1,0,1,0,1,0,218973.125
1,0,1,1,1,1,0,0,1,0,1,1,227159.53125
1,1,1,0,0,1,1,0,0,0,0,1,201520.96875
0,0,0,0,0,0,1,0,1,1,0,0,109793.203125
0,1,1,0,0,1,0,1,0,1,0,0,98680.9765625
0,0,1,1,0,0,0,0,0,1,1,0,103129.234375
0,1,1,1,1,0,0,1,1,1,0,1,159675.59375
0,1,1,1,1,0,1,1,1,0,0,1,130888.7734375
1,0,1,0,1,1,0,1,1,1,1,1,243855.84375
1,1,0,1,1,1,1,0,1,0,1,1,220379.59375
1,0,0,0,0,0,1,0,1,0,0,1,207584.75
1,1,1,1,1,1,0,1,0,0,0,1,211532.203125
1,1,0,0,0,1,0,0,0,1,0,1,213305.625
0,1,1,1,1,0,0,1,1,1,1,1,157342.390625
0,0,0,1,0,0,0,0,1,0,0,1,83026.96875
1,1,1,0,1,1,1,0,0,1,1,1,214293.53125
1,1,0,0,0,1,1,1,1,0,1,0,217555.703125
0,1,1,0,0,0,1,0,1,1,0,1,122151.7109375
1,1,1,0,1,1,1,1,1,1,0,1,236764.03125
0,0,1,0,1,0,0,0,0,0,0,1,124197.921875
0,1,1,0,1,1,0,1,0,1,0,1,148863.46875
1,0,1,1,1,1,1,1,0,1,0,1,214869.15625
1,0,0,0,0,0,0,0,0,1,0,0,204312.28125
0,0,1,0,1,1,1,0,1,1,1,0,146660.84375
1,1,1,0,1,0,1,1,1,0,0,0,224376.59375
0,0,0,1,0,0,0,1,0,0,0,1,27073.728515625
1,1,0,1,0,1,0,1,0,0,0,1,205473.859375
0,1,0,1,0,0,1,1,0,0,0,0,44618.09765625
0,1,0,0,1,0,1,0,1,0,0,0,119437.0859375
1,1,1,1,0,1,0,1,0,1,1,1,232429.65625
1,1,0,0,1,0,0,1,0,0,1,0,207670.15625
1,0,0,1,0,0,0,1,1,0,0,1,214806.453125
0,0,0,1,1,0,0,0,0,0,1,0,124392.9140625
1,1,0,1,1,0,0,0,1,0,0,0,223569.21875
0,1,0,1,0,1,0,0,0,0,0,1,40045.28125
1,1,0,1,1,0,0,1,0,1,1,0,216778.90625
0,0,1,0,0,1,0,0,0,0,0,0,37052.76953125
0,0,1,1,1,1,0,1,0,0,0,0,131482.359375
0,1,1,0,0,1,1,0,1,1,0,1,125897.203125
1,1,0,1,0,1,1,0,0,1,0,1,208100.265625
0,1,0,0,1,1,1,1,0,1,0,1,141670.65625
0,1,0,1,1,1,0,1,1,1,0,0,154625.515625
1,0,0,0,1,0,1,1,1,1,0,1,228274.71875
1,1,0,0,1,0,0,1,1,0,1,0,223781.75
0,1,0,0,0,1,1,0,0,0,0,0,46130.7421875
1,1,1,0,0,1,0,0,1,1,0,0,227033.828125
1,1,0,0,0,0,0,1,1,0,0,1,216544.65625
1,1,0,0,1,0,1,0,0,0,0,1,198605.234375
0,1,1,1,0,0,1,0,0,1,1,1,109401.625
1,0,0,1,1,1,0,0,0,1,0,0,210984.09375
1,1,1,0,1,1,0,1,0,1,0,1,221797.921875
0,0,0,1,0,1,0,0,0,1,0,0,81575.1640625
1,1,1,1,1,0,1,1,0,1,0,1,214275.453125
1,1,1,0,0,0,0,0,1,0,1,1,223775.421875
1,1,0,0,1,1,1,1,1,0,0,0,222944.78125
0,0,1,1,0,0,0,0,1,0,1,1,99675.828125
0,0,0,0,1,0,1,0,0,1,1,1,141143.96875
1,1,1,0,0,1,1,1,1,0,0,1,218978.625
0,1,0,1,0,1,0,1,1,0,1,1,105873.796875
1,1,1,0,1,0,0,1,1,1,0,0,238729.328125
0,0,0,0,0,1,0,1,1,0,1,1,99877.3984375
0,1,1,0,0,0,0,0,0,0,1,0,61495.91796875
0,0,0,0,0,0,0,1,1,0,1,1,95855.0546875
1,0,1,0,0,1,1,0,1,1,1,1,229152.78125
1,1,1,1,1,0,1,0,1,1,0,1,232781.65625
1,1,1,0,0,1,1,0,1,1,0,1,224182.703125
0,1,0,1,1,0,0,0,0,0,0,0,121688.7890625
0,0,0,1,1,1,1,1,0,0,0,0,125712.3515625
0,1,0,0,1,0,0,0,1,1,0,0,149100.296875
0,0,0,0,0,1,1,0,0,1,1,1,103054.859375
0,1,0,0,0,0,1,1,0,1,0,1,92845.4609375
0,0,0,0,0,1,1,1,1,0,1,1,102919.703125
1,1,0,0,0,0,0,0,0,1,0,0,207251.5625
1,0,0,0,1,1,0,0,0,0,0,0,200373.96875
0,0,0,0,1,1,1,1,0,0,1,0,131430.8125
0,1,1,1,1,1,1,0,0,1,1,1,151370.03125
0,0,0,1,0,0,0,1,0,1,0,0,82540.078125
1,0,0,1,0,0,1,0,0,0,0,1,193894.03125
1,1,0,1,0,0,1,0,0,0,1,0,199270.8125
0,0,1,1,0,1,1,0,1,0,0,0,93617.2578125
1,0,1,0,1,0,1,1,1,1,1,1,234806.5
0,1,1,1,0,0,1,1,0,1,0,0,93721.0546875
0,1,0,0,1,0,0,1,0,0,0,0,123230.046875
0,0,0,1,1,1,0,0,1,0,1,0,121824.5234375
1,0,0,0,0,0,0,0,1,0,1,0,214055.84375
1,1,1,0,1,0,1,0,1,1,0,0,229937.96875
1,1,1,0,1,0,0,1,0,1,1,1,219846.796875
0,0,1,1,1,1,1,1,1,1,1,1,151919.28125
0,0,0,0,0,1,0,1,1,1,1,0,126397.25
0,0,0,1,0,0,0,0,1,1,1,0,121682.4609375
1,1,0,0,1,0,1,1,0,0,1,1,204464.53125
0,0,1,1,0,1,1,0,0,1,1,1,108608.046875
1,1,0,0,0,1,1,0,0,0,1,0,201698.734375
0,1,1,1,1,0,1,1,1,1,0,0,154126.78125
1,1,0,1,1,1,0,0,0,1,0,1,214978.828125
1,1,0,0,0,0,1,0,1,1,1,1,227052.703125
0,0,1,1,0,0,0,0,0,0,0,1,36165.4375
1,1,1,0,0,1,1,1,0,1,0,1,215021.828125
0,0,1,1,1,1,0,1,1,0,1,0,128153.9140625
1,1,0,0,0,1,1,1,0,0,0,0,199661.421875
0,0,1,1,0,0,0,0,1,1,1,0,126683.0859375
0,0,0,0,1,1,1,1,0,1,0,1,138071.625
0,0,0,0,1,0,0,0,0,1,0,1,131766.1875
0,0,1,0,0,0,0,1,0,0,1,0,58346.7578125
0,0,0,1,0,0,1,0,0,0,0,0,29851.099609375
1,0,0,1,1,1,0,0,1,1,0,1,233634.875
0,0,0,0,0,1,1,0,1,1,0,0,114347.171875
0,0,1,1,0,0,0,0,1,0,1,0,96516.109375
1,1,0,1,1,1,1,0,1,0,0,1,222740.09375
1,0,0,0,0,1,0,0,0,0,0,1,199739.21875
0,0,1,1,0,1,1,1,1,1,0,1,125304.265625
0,0,1,1,1,1,1,0,1,1,0,0,150812.3125
1,0,0,1,1,1,0,0,1,1,0,0,231327.796875
1,1,1,1,0,1,0,0,1,0,0,1,220969.921875
0,1,1,1,0,1,1,1,1,0,1,1,112452.984375
0,1,1,0,1,0,0,0,0,0,0,0,126992.2734375
1,0,1,0,0,1,0,0,0,1,1,1,224901.703125
0,1,1,0,0,0,0,1,1,1,1,0,133552.40625
1,1,1,1,0,0,1,1,1,1,0,1,225424.671875
0,0,0,1,1,1,0,1,1,0,1,0,124316.7890625
1,0,0,0,0,1,0,0,1,0,0,1,214486.375
1,1,1,0,1,0,0,0,0,1,1,1,216767.078125
0,1,1,1,0,1,1,1,1,1,0,0,124595.8125
0,1,0,1,0,0,1,1,0,0,1,0,63308.41796875
1,1,0,1,1,0,1,1,1,1,1,1,235362.71875
1,1,1,1,0,0,0,1,1,0,1,0,224344.78125
1,1,0,1,0,0,1,0,0,1,0,0,203137.40625
0,0,1,0,0,1,0,0,1,0,0,1,93595.40625
1,0,0,0,0,0,1,0,0,1,0,1,202089.40625
1,1,0,1,1,0,0,0,0,0,0,0,200497.59375
0,1,0,1,1,1,0,1,0,1,1,0,150300.328125
1,1,1,1,0,1,1,1,0,0,0,1,204891.03125
1,0,0,0,0,1,0,0,0,0,0,0,197730.0
0,0,1,1,1,1,1,0,0,0,1,1,133621.890625
1,0,0,0,0,0,1,1,0,0,0,0,194041.53125
0,0,0,0,1,0,1,1,1,0,0,0,120389.125
0,1,0,0,0,1,1,1,1,0,1,1,107617.2890625
1,0,0,1,1,1,0,0,1,0,0,0,222530.25
0,1,0,0,0,0,1,1,1,0,1,0,98193.890625
0,0,0,1,1,0,0,1,0,0,1,0,127445.1484375
1,0,1,0,0,1,1,1,1,1,1,1,232019.203125
1,1,0,0,1,1,0,1,1,1,1,1,243219.53125
0,1,0,1,0,0,0,1,1,0,0,0,88730.3671875
1,0,1,1,0,1,0,0,1,1,0,0,225163.328125
1,0,0,0,0,0,0,1,1,1,1,0,228214.578125
0,0,1,1,1,1,0,1,0,0,0,1,132729.1875
1,1,0,0,1,0,1,0,1,0,1,1,217885.75
0,0,1,1,1,1,0,1,1,0,0,0,127683.125
0,1,0,0,1,1,1,1,1,0,1,1,130778.0
0,0,1,0,0,0,1,1,1,1,0,1,120884.9609375
0,1,0,1,0,0,1,0,1,0,0,1,91020.7890625
1,1,1,1,1,1,0,1,1,1,0,1,243145.03125
1,1,1,0,0,1,1,0,0,1,0,0,208643.875
1,0,0,0,0,0,1,1,0,1,1,1,216163.796875
1,0,0,0,0,1,0,1,0,1,1,0,223062.171875
1,1,1,0,0,0,0,0,1,0,0,0,214627.921875
1,1,1,0,1,1,0,1,0,0,1,1,215108.921875
0,0,0,0,1,1,0,0,1,1,0,1,150019.265625
1,0,1,1,1,1,1,1,1,0,0,1,226766.328125
1,1,0,0,0,0,1,0,1,0,0,0,207149.53125
0,0,1,0,0,0,0,0,0,1,1,0,101573.96875
1,0,1,0,0,1,1,1,0,1,1,1,222519.46875
1,1,1,1,1,0,1,1,1,0,1,0,222411.46875
1,0,0,0,1,1,0,1,0,0,1,1,209856.453125
0,0,1,1,0,1,1,0,1,1,1,1,129498.6015625
0,0,0,0,0,0,0,0,1,1,1,0,120229.7734375
0,1,0,1,0,0,0,1,0,1,0,0,89450.234375
0,1,0,0,1,0,0,1,1,1,0,0,151646.203125
1,1,1,0,0,1,1,1,0,0,0,1,204657.96875
0,0,1,0,0,0,1,1,0,0,0,1,49053.0625
1,0,0,1,1,1,0,1,1,1,1,1,240664.65625
0,1,0,1,0,0,1,0,0,0,0,0,39115.6015625
1,1,0,0,1,0,0,0,0,1,1,0,212828.046875
0,1,1,0,0,1,0,0,0,0,1,0,66658.8046875
1,0,1,1,1,1,1,0,1,0,0,0,221807.46875
1,0,0,0,0,1,1,0,0,0,0,1,196781.765625
0,0,0,0,0,1,0,0,1,0,0,0,82120.21875
0,1,1,1,1,1,0,1,0,0,0,1,136479.59375
0,0,1,0,0,1,1,1,1,0,0,0,96902.546875
0,1,1,0,1,0,1,0,0,0,0,0,126392.828125
0,0,0,0,1,0,0,1,1,1,1,0,144725.265625
1,0,1,1,1,1,1,0,0,0,0,1,203114.59375
1,1,0,0,0,1,0,0,0,0,0,0,200402.578125
0,0,1,1,1,0,0,0,1,1,0,1,152909.171875
0,1,1,1,0,1,0,1,0,1,0,0,98455.921875
0,1,1,1,1,1,0,1,1,1,1,0,155642.78125
1,1,0,1,0,0,0,0,1,0,0,0,212686.59375
1,1,0,0,1,0,0,0,1,1,0,0,231732.75
1,0,0,1,0,1,0,1,1,1,0,1,225725.953125
1,1,1,1,1,1,1,0,0,1,0,1,213855.59375
1,1,1,1,0,0,0,0,1,0,1,1,225214.59375
1,1,1,0,1,0,1,1,0,1,1,1,214428.84375
1,1,1,0,1,0,0,1,1,1,0,1,240609.78125
