/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,1,1,0,1,0,1,1,1,1,1,237400.203125
0,0,0,1,0,1,0,1,1,0,0,0,86060.359375
1,0,1,0,0,0,1,0,0,0,1,1,201641.421875
1,0,0,1,0,0,0,1,0,0,1,1,206026.28125
0,0,0,0,1,0,0,1,0,1,1,0,141089.5625
0,1,0,0,0,1,1,1,1,0,1,0,103025.015625
1,0,1,0,0,1,1,0,1,0,0,0,211887.75
1,1,0,0,0,1,0,1,0,1,0,0,213780.28125
0,0,0,0,1,1,0,0,1,1,0,1,149640.890625
0,0,0,0,0,0,0,1,0,0,1,1,50725.546875
0,0,1,1,0,1,0,1,0,1,1,1,113344.5859375
1,0,0,1,1,1,0,1,1,1,0,1,235737.046875
0,0,0,1,1,1,0,0,1,1,1,1,146594.875
1,0,1,1,1,0,0,1,1,0,1,0,224419.828125
0,1,0,0,1,0,1,0,1,1,1,1,144511.109375
0,0,1,1,0,1,0,0,1,0,1,1,102725.5625
1,0,1,1,0,0,1,0,1,0,0,0,209213.875
1,1,0,1,0,1,0,0,1,0,0,1,216483.125
0,0,0,0,0,0,1,0,0,1,1,0,94182.015625
1,1,1,1,0,1,0,1,1,1,0,1,231962.203125
1,0,0,0,0,1,1,1,1,0,0,1,213168.90625
1,1,1,1,0,0,1,0,1,0,0,0,210901.59375
0,0,1,0,1,1,1,1,0,0,0,0,131267.6875
0,1,1,0,1,0,0,0,1,0,1,1,127820.109375
1,0,0,1,1,0,0,1,1,1,0,0,231396.78125
1,0,0,1,0,0,0,1,1,0,0,0,211516.71875
0,1,0,0,0,0,1,1,1,0,1,0,98096.4375
0,0,0,1,0,0,1,1,1,1,1,1,124456.3359375
1,1,0,0,1,1,0,0,1,1,1,1,240023.375
1,1,1,1,0,0,1,1,0,0,1,1,207302.28125
0,1,0,1,1,0,1,0,1,0,0,1,122524.046875
1,1,1,1,1,0,0,0,0,1,1,0,216644.40625
1,0,0,0,0,1,1,0,1,1,0,0,215537.59375
0,0,1,0,0,0,0,1,1,1,0,1,121736.109375
1,0,1,1,1,0,0,0,0,1,0,0,211034.125
0,0,1,1,0,1,1,1,0,0,1,0,71367.078125
1,0,0,0,0,1,0,0,1,0,0,1,213949.40625
1,1,1,1,0,0,0,1,0,1,1,0,229639.25
1,1,1,0,1,0,1,0,0,1,1,1,213077.15625
1,1,1,0,1,1,1,0,0,0,0,1,204388.90625
1,1,0,1,0,0,0,0,1,1,1,0,227160.34375
1,0,0,1,0,0,1,1,1,1,1,1,224984.15625
0,1,1,1,1,0,0,1,1,1,1,0,153051.859375
0,0,1,0,1,0,1,1,0,1,0,1,139443.78125
0,0,0,0,1,0,0,0,1,0,0,0,116027.7890625
1,0,0,0,1,1,1,1,1,0,0,1,222364.078125
0,0,0,1,0,0,1,1,1,0,0,1,87812.625
0,1,0,0,0,0,1,1,1,1,0,1,119436.8984375
0,1,1,1,0,0,0,0,1,0,1,0,101320.484375
1,0,1,1,1,0,0,0,0,0,1,0,205012.765625
1,1,0,1,1,1,1,0,1,0,0,0,220384.53125
0,0,1,0,1,1,1,1,1,0,0,0,127738.453125
1,0,1,0,1,1,1,1,1,0,0,0,223943.34375
0,1,0,0,0,0,1,0,1,0,0,1,88859.5390625
1,1,1,1,0,1,1,0,1,1,0,1,223389.921875
0,1,1,0,1,0,0,1,1,0,1,0,127969.5625
1,0,1,0,1,0,1,1,0,1,0,1,211545.78125
1,0,0,0,0,0,0,1,0,1,1,1,223512.453125
1,1,1,0,0,1,1,1,0,1,1,1,227911.09375
1,1,0,0,0,0,1,1,0,0,0,1,198531.640625
0,1,1,0,0,1,0,1,1,0,0,0,98245.4296875
1,1,1,0,1,0,1,0,1,0,0,1,223706.046875
1,1,1,1,0,0,0,1,1,0,1,1,226026.625
0,1,1,1,0,1,0,1,1,0,0,1,101645.203125
1,0,0,0,0,1,1,0,0,1,0,1,205172.0625
0,1,0,1,0,1,1,1,0,1,1,0,106775.359375
1,1,0,1,0,1,0,0,0,1,1,1,226433.09375
0,1,1,0,1,1,1,1,1,1,0,1,157005.34375
0,1,0,1,0,0,0,0,1,1,1,0,126137.875
1,0,1,0,1,0,1,0,0,0,0,0,196629.671875
1,1,1,1,0,0,0,1,0,0,0,0,203141.09375
1,1,1,0,0,0,1,1,0,0,1,1,207081.828125
0,0,0,0,0,1,1,0,0,1,1,0,99396.8515625
1,1,0,1,0,1,1,0,0,0,0,1,198508.578125
0,1,1,1,1,1,1,1,0,0,0,0,133515.328125
0,1,0,0,1,1,0,0,1,1,1,0,147911.703125
0,1,1,1,1,1,1,1,0,1,1,0,150954.8125
0,1,0,0,1,1,1,0,1,1,1,0,144845.390625
0,0,1,0,1,1,1,0,1,0,0,1,127228.640625
1,0,0,1,0,0,1,1,0,1,0,1,205395.90625
1,1,0,0,1,1,1,0,0,1,0,1,210089.796875
0,0,1,0,1,0,1,0,1,1,1,1,145283.234375
1,0,1,1,0,1,1,0,1,0,0,1,213837.671875
1,0,0,0,0,0,0,0,1,1,0,0,216944.546875
1,0,1,1,1,0,1,1,1,0,1,1,222194.40625
1,0,0,0,1,0,0,0,0,1,1,1,211147.078125
1,0,0,1,1,0,0,1,0,0,1,0,204463.375
0,0,1,1,0,0,1,1,1,0,1,1,102282.546875
1,1,1,1,1,0,1,0,1,0,1,1,221612.34375
0,1,0,0,1,1,1,1,1,1,1,1,149009.34375
0,0,0,0,1,1,1,1,0,0,0,0,125148.1484375
0,0,1,0,0,0,1,1,0,0,1,0,63448.48828125
0,1,1,1,1,1,1,0,0,1,0,0,141745.859375
1,0,0,1,0,0,1,1,1,0,0,1,210304.578125
1,0,1,1,1,1,1,0,1,1,0,0,229909.703125
1,0,0,1,0,1,0,0,0,0,1,0,204138.1875
1,1,1,0,1,0,0,1,0,1,1,1,221329.953125
1,0,1,0,1,0,1,1,1,0,0,1,223695.578125
1,0,1,0,0,1,1,0,0,0,1,1,204986.109375
1,1,0,1,1,0,1,1,0,0,1,1,204872.0
0,1,1,1,1,0,1,0,0,1,0,1,139996.15625
1,0,0,0,0,1,1,1,0,0,0,0,197557.875
1,1,1,0,0,1,1,1,1,0,1,0,221046.375
0,1,1,1,1,0,1,1,1,1,1,1,151244.515625
0,0,0,0,1,1,0,0,1,1,1,0,144773.40625
0,0,0,1,1,1,0,1,1,1,1,1,149123.40625
0,1,0,1,0,0,1,1,0,1,1,1,106009.1484375
1,0,1,0,0,1,1,1,1,0,0,1,216116.96875
0,0,0,0,0,0,1,1,0,1,1,0,98273.609375
1,0,0,0,0,0,1,1,1,0,1,0,213371.125
0,0,1,1,1,1,1,0,0,0,0,0,128625.25
1,0,1,1,0,1,0,0,1,0,0,1,217725.828125
0,1,0,1,0,1,0,1,1,1,0,0,122245.890625
1,0,0,0,1,1,0,0,0,1,1,1,214102.53125
1,0,0,0,0,0,1,0,1,1,0,0,212727.671875
0,0,1,0,1,1,1,0,1,0,1,0,125506.421875
1,0,1,0,1,1,1,0,1,0,0,0,221297.953125
1,0,1,1,1,0,1,0,1,1,0,1,229713.453125
1,0,0,1,0,1,1,0,1,1,1,1,224311.421875
0,0,0,0,1,0,0,1,1,0,1,1,121450.3125
1,0,0,0,0,1,0,1,1,0,0,1,216664.125
0,1,0,1,1,0,1,1,0,0,0,0,124300.4765625
1,0,0,1,1,1,1,0,1,1,1,1,230973.046875
0,0,0,1,1,1,0,1,0,0,1,0,128360.7734375
0,1,1,0,0,0,1,1,0,1,0,0,92751.1953125
0,0,0,0,1,0,1,0,1,1,1,1,141596.59375
1,0,0,1,0,1,1,0,0,0,0,1,196690.59375
1,0,1,0,1,1,1,1,1,1,1,1,237709.75
0,0,1,0,0,0,0,0,0,1,0,0,83204.734375
0,0,1,1,0,0,0,0,0,1,1,1,105207.078125
1,1,0,0,1,1,1,1,1,0,0,1,224615.0
1,1,0,1,1,0,0,1,1,1,1,1,240883.65625
1,0,0,1,1,1,1,1,1,0,1,1,220772.65625
1,0,0,1,1,1,1,0,1,0,1,0,215910.625
0,1,1,1,0,1,0,1,0,0,1,0,72193.734375
1,1,0,1,0,1,1,1,1,0,0,0,213297.546875
1,0,1,1,1,1,1,0,1,1,1,1,235067.0
1,0,1,1,1,1,1,0,1,0,1,1,221667.921875
1,0,1,1,0,0,1,0,1,1,0,0,216793.15625
1,0,1,1,1,1,0,0,1,1,1,0,239966.953125
0,0,0,1,0,1,0,1,0,0,1,0,56515.65625
0,0,0,0,1,1,0,1,0,0,1,1,129375.6484375
1,1,1,0,0,1,1,1,0,1,0,1,214042.53125
0,0,1,1,1,1,0,1,1,1,1,0,152269.3125
1,0,1,1,0,0,0,1,1,1,0,1,226140.78125
0,1,0,1,1,0,1,0,0,0,0,0,121239.734375
1,0,1,1,1,0,1,1,0,1,0,1,211385.703125
1,0,1,1,0,0,1,1,0,0,1,0,202905.40625
1,1,1,1,1,1,1,1,0,1,1,0,216963.90625
1,0,0,0,0,1,1,1,1,1,0,0,218357.75
1,1,0,0,0,0,0,0,0,1,1,0,221623.40625
0,1,0,1,1,1,0,1,0,1,0,1,143029.171875
0,1,0,0,0,1,1,0,1,0,0,0,91376.265625
1,1,1,1,1,0,0,1,1,0,0,1,231278.796875
1,1,0,0,0,0,1,1,1,0,1,0,215174.59375
0,1,1,0,0,0,1,0,1,1,0,0,117706.125
0,0,1,0,1,0,0,1,1,0,1,1,126573.015625
0,0,1,0,0,0,0,1,1,0,0,0,88904.2734375
0,1,1,0,0,1,0,0,1,0,1,1,106908.078125
0,1,0,0,1,0,0,0,0,1,1,0,142518.75
1,0,1,0,1,0,0,0,0,0,1,1,206196.640625
1,0,1,1,1,1,0,1,1,0,0,0,228904.953125
1,1,1,1,1,0,1,0,1,0,0,1,223884.546875
1,1,1,0,1,0,0,0,0,0,0,1,204909.65625
1,0,1,0,1,0,0,0,1,1,0,1,234748.828125
0,0,0,0,1,0,1,1,0,0,1,1,126293.25
1,1,1,0,1,1,1,1,0,0,1,1,210939.28125
0,1,1,1,0,1,0,1,1,1,1,0,136098.84375
0,1,0,0,0,1,0,1,0,1,1,0,107363.4375
1,1,1,1,0,0,1,1,1,0,0,1,215464.53125
0,0,1,1,0,0,1,0,0,1,1,0,99786.328125
1,1,0,0,1,0,0,0,1,0,0,1,224297.875
1,0,0,0,0,1,1,1,1,0,1,0,216191.296875
0,1,0,0,0,1,0,0,1,1,0,0,118856.25
0,1,1,0,0,0,1,1,0,1,1,0,107821.2109375
0,0,1,1,0,0,1,1,1,0,0,0,90894.109375
0,0,1,1,1,0,0,1,0,1,0,0,139258.09375
0,1,0,1,1,0,1,1,0,1,0,0,136334.125
0,0,1,1,1,0,1,1,0,0,1,0,130580.921875
1,0,0,1,0,1,1,1,0,1,0,0,206526.0625
1,0,0,1,1,1,0,1,1,1,1,1,240040.65625
0,1,0,0,0,0,1,1,0,0,1,1,63980.80078125
1,0,1,1,1,1,0,0,0,1,1,1,217871.828125
0,0,1,0,1,1,0,0,0,0,1,1,132921.015625
1,0,0,1,1,0,1,0,0,1,0,1,205247.34375
0,0,1,1,0,0,1,1,1,0,1,0,100172.1484375
1,0,1,0,1,0,1,0,1,1,1,0,231387.34375
0,0,1,1,0,1,1,0,0,0,1,0,66624.890625
1,1,0,1,1,1,1,1,1,0,1,1,222598.34375
1,1,0,0,0,1,0,1,0,1,1,0,228200.09375
0,1,0,1,0,1,0,0,0,1,1,0,103413.546875
1,0,1,1,0,1,0,1,1,1,0,1,229658.28125
1,1,1,0,1,0,0,1,1,1,1,1,245229.53125
0,1,1,1,0,0,1,0,0,1,0,0,88443.984375
0,1,0,1,0,0,0,0,1,1,0,1,118394.453125
0,0,1,1,0,1,0,1,0,1,0,0,92533.765625
1,0,0,1,1,0,0,0,0,0,1,0,201442.90625
1,0,1,1,1,1,0,1,1,0,1,1,229750.65625
1,1,1,1,0,1,0,0,1,0,0,0,218047.59375
0,1,1,0,1,0,0,0,0,0,1,1,132623.421875
0,1,0,0,1,1,1,1,1,0,0,1,126962.7109375
1,0,0,1,0,0,1,0,0,0,1,0,196689.328125
1,0,1,1,0,1,1,1,0,0,0,1,202696.953125
0,1,0,0,0,0,1,1,0,1,0,0,87475.640625
0,0,1,1,0,1,1,0,0,0,0,0,48691.6484375
0,1,0,0,0,0,0,1,0,1,1,1,107949.734375
1,0,0,1,1,1,0,1,0,1,0,0,213926.53125
0,1,1,0,0,1,1,0,0,1,0,0,93881.5859375
1,0,0,1,0,1,1,0,1,0,1,1,216521.953125
0,0,0,0,1,0,0,0,0,0,0,1,116577.7109375
0,1,0,1,1,0,1,0,0,0,1,1,126619.1875
0,1,1,1,0,0,1,0,0,0,1,1,67152.171875
0,0,1,0,1,1,1,0,0,0,1,1,132483.96875
0,0,1,1,1,0,1,0,1,1,0,0,147730.828125
1,0,0,0,0,1,1,0,1,1,1,0,220886.65625
0,0,1,1,0,0,0,0,1,0,1,1,98618.546875
0,0,1,0,1,1,1,0,0,0,0,0,128102.0234375
0,0,0,0,0,0,1,1,1,0,0,1,87378.515625
0,0,0,0,1,0,1,0,1,0,1,0,118122.4375
0,1,1,0,1,1,1,1,1,0,1,0,130430.625
1,0,1,1,0,0,0,0,0,1,0,0,208417.203125
1,0,1,0,1,1,1,1,0,0,1,1,208830.71875
1,0,1,1,1,0,0,0,1,0,1,0,221726.21875
0,1,0,1,1,0,0,0,0,0,0,0,120344.5390625
0,0,1,0,0,1,0,0,0,1,1,1,109407.0390625
1,0,1,1,1,1,0,1,0,0,1,0,211554.796875
1,1,0,1,0,0,0,0,1,1,0,0,219968.875
1,0,0,0,1,1,0,0,0,0,0,1,202134.96875
0,1,0,1,0,0,1,1,0,1,1,0,102507.171875
1,0,0,1,0,1,1,0,0,1,1,0,215530.296875
1,1,1,0,1,0,0,0,1,1,0,1,237731.15625
0,0,1,0,1,1,1,1,0,1,1,1,149649.03125
1,1,0,1,0,1,1,0,1,1,1,0,223577.171875
0,1,0,0,1,0,1,1,1,0,1,1,125674.328125
1,0,0,0,0,0,0,1,1,0,1,0,217045.96875
1,1,1,1,1,1,0,0,1,1,0,0,238437.953125
1,1,1,1,1,0,1,1,0,1,1,1,216090.71875
1,0,1,1,1,1,0,1,1,0,0,1,230945.90625
1,0,0,1,0,0,0,1,1,0,1,1,220178.546875
1,0,1,1,1,1,0,1,0,0,0,0,206279.21875
1,0,1,0,1,0,1,1,1,0,0,0,221584.203125
1,1,0,0,0,0,0,1,1,0,0,1,215670.578125
0,0,1,0,0,1,1,1,0,0,0,1,56454.28125
0,0,1,0,0,1,0,1,1,1,0,0,122230.2265625
1,1,0,0,0,1,1,0,0,0,0,0,196424.671875
1,1,0,0,0,0,1,1,1,0,0,0,210306.703125
0,1,0,1,1,1,0,0,1,1,1,0,148277.5625
1,1,0,1,1,0,1,0,1,1,0,1,228090.5
0,1,0,0,1,0,1,1,1,0,1,0,123321.046875
0,1,1,0,1,0,1,0,0,0,0,1,127371.5859375
0,1,0,1,0,1,0,0,1,1,0,1,121201.3359375
0,0,0,0,0,1,0,0,1,1,1,0,123649.7265625
1,1,1,0,0,1,0,1,1,0,0,1,222446.34375
1,1,0,0,0,0,0,1,0,1,1,0,225363.5
1,0,1,0,0,0,1,0,1,0,1,1,216342.96875
1,1,1,1,1,0,0,0,0,0,0,0,202886.234375
1,0,0,1,0,1,1,0,0,0,1,0,200123.671875
0,1,1,1,0,0,0,0,1,1,0,1,122972.6640625
1,1,0,1,1,0,1,0,1,0,1,0,215943.125
0,1,1,0,1,0,1,0,0,1,0,0,138182.140625
0,0,0,0,0,0,1,1,0,0,1,1,58198.7578125
1,1,0,0,0,0,1,0,0,1,0,1,204068.8125
0,0,1,0,1,1,0,1,1,1,0,1,157040.9375
1,1,1,1,1,0,1,1,1,0,1,1,224384.375
1,0,0,1,1,1,1,1,1,1,1,1,233705.59375
0,0,1,1,1,0,1,0,0,0,1,0,127619.6015625
1,0,0,1,0,1,1,0,1,0,1,0,213738.171875
0,0,0,1,1,1,1,1,1,0,1,0,124230.2265625
0,1,1,0,0,0,0,0,1,1,0,1,122910.4375
1,0,1,0,0,0,1,1,1,1,1,1,228787.40625
1,0,1,0,0,0,1,0,1,1,1,0,222671.875
1,0,0,1,1,1,0,0,0,1,0,0,210930.453125
1,0,0,1,1,1,0,1,0,1,1,1,217048.75
1,0,0,1,1,1,0,1,1,0,1,1,225599.46875
0,1,1,0,0,0,0,0,1,0,1,0,101021.609375
0,0,0,1,1,1,1,0,0,0,1,0,126157.546875
1,0,1,0,1,0,1,0,1,0,1,0,217033.546875
1,0,0,1,0,0,0,0,0,1,1,1,220004.65625
1,1,0,1,1,0,0,1,1,1,0,1,236072.0
0,1,1,1,0,0,0,0,0,0,1,0,62989.0078125
0,1,1,1,1,1,1,1,1,1,1,1,153619.484375
0,0,1,1,1,1,0,0,0,1,0,0,140606.046875
0,0,0,1,1,1,1,1,0,0,0,1,126468.8359375
0,0,1,1,1,0,1,1,1,0,0,0,125234.734375
0,0,0,1,0,0,1,0,0,1,1,1,97788.265625
1,0,0,1,0,1,1,1,0,0,1,1,205878.59375
0,1,1,1,1,0,0,0,0,1,0,1,142237.3125
0,1,0,0,0,1,1,1,0,0,1,0,68705.59375
1,0,0,0,1,0,1,1,1,0,1,1,218427.34375
1,0,0,1,1,0,0,0,1,1,0,1,230441.625
0,1,0,0,1,1,1,1,1,1,0,0,151341.71875
1,1,0,1,0,1,1,0,1,1,0,0,217435.171875
1,0,1,0,0,1,0,1,0,0,1,0,210433.671875
0,0,1,1,1,0,0,0,1,1,1,1,148215.265625
1,1,0,1,0,0,1,0,1,0,1,0,212663.84375
1,1,0,0,1,1,0,0,0,1,0,0,213465.703125
1,0,0,0,1,1,0,1,1,0,0,1,226694.953125
1,0,0,1,0,1,1,0,0,0,0,0,194603.234375
0,1,0,1,1,1,1,1,1,1,0,1,153000.78125
1,0,1,1,1,1,0,1,0,1,0,0,217500.078125
0,0,1,0,1,1,1,1,0,1,0,1,143195.28125
1,1,1,0,1,0,0,0,1,0,0,1,228316.46875
1,1,0,0,1,0,0,1,1,1,0,0,234403.59375
0,1,1,1,1,0,0,0,0,1,1,1,149856.328125
0,1,1,0,0,0,0,0,1,0,0,0,91221.6484375
1,1,1,1,1,0,1,0,1,1,1,1,236435.46875
1,1,0,0,1,0,1,1,1,1,1,0,233216.203125
1,1,0,1,1,1,1,0,1,0,1,1,219942.53125
0,0,0,1,0,1,1,1,1,0,1,1,102450.4765625
1,0,1,0,0,1,0,0,0,0,1,0,207108.90625
1,1,1,1,0,1,1,1,1,0,1,1,223926.03125
1,1,1,0,1,1,0,1,0,0,0,0,209011.859375
0,0,0,0,1,1,0,1,0,1,1,1,146395.921875
0,0,0,1,0,0,1,0,0,0,1,0,51460.2578125
1,1,0,1,1,0,1,1,1,1,0,0,229248.453125
1,1,0,0,0,0,0,0,1,0,0,1,212873.78125
1,0,0,1,1,1,0,0,1,1,1,0,235532.578125
1,1,0,1,0,0,1,1,0,1,0,1,207371.3125
1,0,1,1,1,1,1,1,1,1,0,1,234330.65625
1,1,1,0,1,0,0,0,0,0,1,1,209184.234375
0,0,1,0,1,1,0,1,1,1,1,0,151891.28125
1,0,0,1,1,1,0,0,1,1,0,1,232985.03125
1,0,1,1,1,0,0,0,1,1,0,1,234839.328125
0,0,0,0,0,1,0,1,1,1,0,1,120217.9375
0,1,1,0,1,1,1,0,1,1,0,1,154499.03125
0,1,0,1,0,1,1,0,1,1,0,0,118099.375
1,1,0,0,1,1,1,1,1,1,0,1,232092.5
0,1,0,1,0,0,0,1,0,0,0,0,31887.740234375
0,1,1,1,1,1,0,0,1,0,0,0,127684.5390625
0,0,1,1,0,0,1,0,1,1,1,0,122404.171875
0,1,0,0,0,0,0,0,0,1,1,1,104045.015625
1,1,1,0,0,0,0,1,1,0,0,1,218952.34375
1,0,0,0,1,0,1,0,0,0,0,0,193820.78125
1,1,1,0,0,1,1,0,1,0,0,1,215250.96875
0,0,1,1,0,1,1,1,1,1,0,0,121573.484375
1,1,1,1,1,0,0,0,1,1,1,0,240732.375
0,0,0,0,1,0,1,0,0,1,0,1,131281.359375
0,0,0,0,0,1,0,0,0,1,0,1,84452.1171875
1,0,1,1,0,0,0,0,1,0,0,0,212436.96875
1,1,0,1,0,1,0,1,0,1,0,0,213856.296875
1,1,0,0,0,0,0,0,1,0,0,0,211201.921875
1,1,0,0,1,0,1,1,0,0,1,1,204932.921875
1,0,1,0,0,1,0,1,1,0,1,1,226805.796875
1,1,0,0,1,0,1,1,0,1,1,0,211114.96875
1,0,0,1,0,0,1,0,0,1,0,1,202059.1875
1,0,1,1,0,0,0,0,0,0,1,0,203426.921875
0,1,1,1,0,1,0,0,0,1,1,1,113676.890625
1,0,1,1,0,1,1,0,1,0,1,1,219640.296875
0,1,0,1,1,0,0,1,1,1,1,0,148737.046875
0,1,0,1,1,0,1,0,1,0,1,0,121380.796875
1,1,0,0,1,1,0,0,1,1,0,1,235434.5
1,0,1,0,0,1,0,1,0,1,0,1,217368.53125
1,1,0,1,1,1,0,0,1,0,1,0,223109.46875
0,1,1,0,1,0,1,0,0,0,1,1,131570.703125
1,0,1,1,1,1,0,0,0,0,0,1,205711.21875
0,0,0,0,0,0,0,0,1,0,0,1,80662.359375
1,1,0,1,0,0,1,1,0,0,1,1,204748.640625
0,0,0,0,0,1,0,0,0,1,1,1,102183.0234375
0,0,0,0,1,1,0,1,0,0,0,0,123426.828125
1,0,1,0,1,0,0,1,1,0,1,0,224211.46875
1,1,1,0,0,0,0,0,1,1,0,1,225659.84375
1,0,0,0,1,1,0,0,0,0,0,0,200120.734375
1,1,0,0,1,1,0,1,1,0,1,1,227802.53125
0,0,0,0,1,0,1,0,1,1,0,1,144811.15625
1,1,0,1,1,1,0,1,1,1,1,1,243052.03125
0,1,1,0,0,0,0,0,1,1,1,1,132941.40625
0,1,0,0,0,0,1,0,0,1,0,0,83214.4921875
1,1,0,1,0,1,0,0,0,1,0,1,212166.71875
0,0,0,0,0,1,0,1,0,0,1,1,58588.38671875
1,0,1,0,1,1,1,0,1,1,0,1,231452.53125
1,1,0,0,0,0,1,0,1,1,1,1,224418.328125
1,0,0,0,1,0,1,1,1,1,1,0,230195.171875
1,0,1,1,0,1,0,1,1,1,0,0,227360.328125
1,1,0,0,0,1,1,0,1,1,1,0,223280.546875
0,1,0,1,0,0,0,1,1,1,1,0,129393.265625
0,1,1,1,1,1,1,1,0,1,1,1,152436.359375
1,0,1,1,1,1,1,1,1,0,1,1,224408.25
1,1,1,0,1,1,1,1,0,1,0,0,215454.671875
0,1,0,1,1,0,0,0,1,1,0,1,150893.03125
0,1,1,0,0,1,1,1,0,1,1,0,112104.875
1,1,0,1,1,0,1,0,0,0,0,1,198311.765625
1,0,0,0,0,0,1,1,1,1,0,0,215547.796875
1,1,0,0,1,1,1,1,0,0,0,1,203950.796875
1,1,1,1,1,0,1,1,0,1,0,1,214018.96875
0,0,1,1,1,1,1,1,0,0,0,1,132595.484375
1,1,0,0,1,0,1,0,0,1,1,1,209494.34375
1,0,0,1,1,1,1,1,1,1,0,0,228465.046875
0,0,0,1,1,0,1,1,0,0,0,0,121511.234375
1,0,1,0,1,0,0,0,1,0,0,1,224991.53125
0,0,1,0,0,1,1,1,0,1,1,0,108972.046875
1,0,0,0,0,0,1,1,0,1,1,1,218592.171875
1,0,0,0,0,1,0,0,1,1,1,0,226523.953125
0,1,1,0,1,0,1,1,1,1,1,1,150901.8125
0,1,0,1,0,0,1,0,1,1,0,1,116162.2734375
1,0,0,0,0,0,1,0,0,1,0,0,200216.84375
0,0,1,0,0,0,1,1,0,1,0,0,87789.328125
1,1,0,1,1,1,1,1,1,0,1,0,220445.046875
0,1,1,0,1,1,0,0,1,1,0,0,156700.21875
1,0,0,0,1,0,0,1,1,0,0,1,223785.84375
0,1,1,1,0,0,0,1,1,1,0,0,123866.484375
1,0,0,1,1,0,0,1,0,1,0,0,210540.21875
0,0,1,1,1,1,0,1,0,0,1,0,134988.96875
1,1,0,0,1,1,1,1,0,0,1,1,207479.515625
0,1,0,0,1,1,1,0,0,0,1,1,129427.8984375
1,1,0,0,0,0,1,0,0,0,1,1,201061.1875
1,0,1,0,0,0,0,1,0,0,0,0,199745.28125
1,1,0,0,1,0,0,0,1,1,0,0,231657.46875
1,1,0,1,0,1,1,1,1,1,1,0,226622.71875
1,1,0,0,1,0,0,1,1,1,1,1,240669.953125
0,0,0,1,0,0,1,0,1,0,1,1,93268.359375
0,1,0,0,1,0,1,0,0,1,0,1,134762.25
0,0,1,0,0,0,0,0,0,0,1,1,57265.03125
0,0,1,0,1,0,0,0,0,1,0,1,137715.90625
0,0,1,1,1,1,1,1,0,0,1,0,134652.40625
1,1,0,0,1,1,0,1,0,0,0,0,205565.421875
0,1,0,0,1,1,0,0,1,1,0,0,151685.46875
0,0,0,1,1,1,1,0,1,1,1,0,142993.21875
0,0,0,1,1,0,0,1,1,1,0,1,149273.703125
1,1,0,0,0,1,0,1,0,0,1,0,209599.546875
1,1,0,1,1,1,1,0,0,1,0,0,208640.828125
1,1,0,1,1,0,1,1,1,1,0,1,230851.0
0,0,1,1,1,0,1,0,1,1,1,0,144307.265625
1,0,1,0,0,1,1,1,0,0,1,0,205947.390625
0,1,0,1,1,1,0,1,1,0,0,0,124784.5859375
1,1,1,0,0,0,0,0,1,0,1,1,222747.5
1,0,1,1,0,0,1,0,1,1,1,0,223073.171875
0,0,0,0,1,0,0,1,0,0,1,0,123438.9765625
0,1,0,1,0,0,0,0,0,0,1,0,53314.5234375
0,1,0,1,1,0,1,0,1,1,1,1,144821.34375
0,1,0,0,1,0,1,0,0,0,1,0,124986.7734375
0,0,1,1,1,1,1,0,1,0,0,0,125881.0
0,0,0,1,0,1,0,0,0,0,0,1,29013.21875
1,0,0,0,1,0,1,0,1,0,0,0,215618.84375
1,0,1,1,1,0,0,1,1,1,1,1,241840.078125
1,1,1,0,0,1,0,1,0,1,0,1,219813.421875
0,0,0,0,0,1,0,1,0,1,1,1,106239.2734375
1,1,0,1,0,0,1,0,1,0,1,1,215390.75
1,0,0,0,1,1,0,1,1,1,1,1,239839.453125
0,0,0,0,1,0,1,0,1,0,0,1,120031.8515625
1,1,1,1,0,0,0,0,0,1,0,0,211224.046875
1,0,0,1,0,1,0,1,0,1,0,1,213313.578125
1,1,0,1,1,1,1,1,0,0,0,1,203981.84375
1,0,1,0,0,0,0,1,1,1,0,0,223589.40625
1,0,0,0,0,1,0,1,0,0,1,1,209745.421875
0,0,0,1,1,0,1,1,1,1,1,1,144546.03125
0,0,1,1,0,1,1,0,1,0,0,0,93528.109375
1,1,1,1,1,0,1,0,0,0,0,0,199298.953125
1,0,1,0,1,0,0,1,0,1,0,0,214040.328125
1,0,0,0,1,1,1,1,0,0,0,1,201778.984375
1,0,1,0,0,0,0,0,1,1,1,1,230768.65625
1,1,0,1,1,1,1,1,1,1,0,0,230569.921875
0,0,0,0,0,0,1,1,1,1,1,0,121959.9375
0,1,1,0,0,0,1,1,1,1,0,1,123145.7109375
1,1,0,1,1,1,0,1,1,0,0,1,229685.171875
1,0,1,0,1,1,1,0,0,0,0,0,200210.203125
0,1,1,1,1,0,0,1,0,1,1,1,152597.859375
1,0,1,1,1,0,1,1,0,1,1,1,212988.953125
0,1,0,1,0,1,0,1,0,1,0,1,94828.4453125
0,1,1,1,1,1,0,0,1,1,1,1,154722.59375
